tpep_pickup_datetime,tpep_dropoff_datetime,trip_distance,fare_amount,pickup_zip,dropoff_zip
2016-02-19 17:26:49,2016-02-19 17:31:22,1.0,5.5,10028,10044
2016-02-14 11:49:06,2016-02-14 11:53:54,0.7,5.5,10023,10019
2016-02-07 21:59:22,2016-02-07 22:03:08,0.8,5.0,10009,10016
2016-02-27 02:15:38,2016-02-27 02:20:23,0.76,5.0,10002,10012
2016-02-22 06:49:14,2016-02-22 06:58:00,1.99,9.0,10044,10152
2016-02-05 14:05:40,2016-02-05 14:12:37,0.96,6.5,10044,10028
2016-02-05 13:08:34,2016-02-05 13:20:04,2.26,10.5,10012,10017
2016-02-16 11:24:21,2016-02-16 11:49:30,4.06,18.5,10119,10021
2016-02-26 05:52:15,2016-02-26 05:58:06,1.8,7.5,10044,10022
2016-02-08 00:34:47,2016-02-08 00:45:32,3.6,13.0,10018,10025
2016-02-22 08:21:30,2016-02-22 08:32:59,1.9,9.5,10019,10011
2016-02-25 15:47:25,2016-02-25 16:02:12,1.4,10.5,10014,10199
2016-02-14 12:31:00,2016-02-14 12:41:26,1.2,8.5,10003,10012
2016-02-13 04:07:33,2016-02-13 04:15:29,2.3,9.0,10003,10154
2016-02-16 20:01:08,2016-02-16 20:37:16,9.5,33.0,10110,11215
2016-02-05 07:07:43,2016-02-05 07:21:02,3.47,13.5,10028,10112
2016-02-06 18:48:34,2016-02-06 19:03:44,3.67,14.0,10017,10023
2016-02-25 07:34:13,2016-02-25 08:17:56,12.31,38.5,11371,10171
2016-02-28 10:05:24,2016-02-28 10:25:17,10.62,30.0,10103,11371
2016-02-18 17:36:30,2016-02-18 17:47:27,1.9,9.5,10009,10014
2016-02-19 14:48:19,2016-02-19 15:22:40,9.1,31.0,11371,10003
2016-02-26 23:06:23,2016-02-26 23:25:19,3.4,15.5,10018,10026
2016-02-26 18:13:08,2016-02-26 18:23:49,2.64,11.0,10199,10282
2016-02-20 01:18:47,2016-02-20 01:53:29,10.26,34.0,10028,11233
2016-02-13 17:04:41,2016-02-13 17:06:23,0.49,3.5,10028,10028
2016-02-28 00:23:50,2016-02-28 01:01:48,7.7,29.0,10020,11238
2016-02-27 23:24:15,2016-02-27 23:42:59,4.02,15.5,10011,10021
2016-02-08 19:16:18,2016-02-08 19:27:56,1.94,9.5,10021,10110
2016-02-03 21:17:29,2016-02-03 21:24:06,0.9,6.5,10002,10012
2016-02-23 00:40:08,2016-02-23 00:46:46,1.76,7.5,10023,10018
2016-02-26 20:58:04,2016-02-26 21:16:05,2.6,13.0,10167,10012
2016-02-14 12:50:25,2016-02-14 12:56:14,1.4,6.5,10023,10021
2016-02-11 16:51:53,2016-02-11 17:19:06,11.8,33.0,11422,11371
2016-02-27 08:52:56,2016-02-27 09:13:28,4.04,16.5,10023,10003
2016-02-19 16:48:29,2016-02-19 16:53:50,1.06,6.0,10012,10011
2016-02-24 19:59:39,2016-02-24 20:09:20,1.49,8.0,10110,10001
2016-02-20 02:27:23,2016-02-20 02:31:50,1.06,5.5,10011,10199
2016-02-10 08:09:42,2016-02-10 08:24:08,2.49,11.5,10003,10065
2016-02-13 12:21:15,2016-02-13 12:25:15,0.4,4.5,10020,10020
2016-02-11 14:48:58,2016-02-11 14:55:21,1.09,6.5,10103,10023
2016-02-05 09:31:48,2016-02-05 09:41:27,2.08,9.0,10025,10028
2016-02-06 17:45:30,2016-02-06 17:47:28,0.59,4.0,10023,10023
2016-02-19 14:13:15,2016-02-19 14:27:40,1.8,11.0,10167,10003
2016-02-27 19:13:38,2016-02-27 19:18:37,0.7,5.0,10011,10011
2016-02-17 02:20:12,2016-02-17 02:35:30,4.5,15.5,10022,10030
2016-02-09 20:51:49,2016-02-09 21:04:17,2.1,10.5,10012,10009
2016-02-08 10:27:06,2016-02-08 10:35:42,0.6,7.0,10011,10003
2016-02-16 21:50:26,2016-02-16 22:08:59,6.69,21.0,10044,10459
2016-02-07 03:44:49,2016-02-07 03:47:45,0.8,4.5,11206,11206
2016-02-06 16:27:40,2016-02-06 16:34:13,1.3,7.0,10023,10162
2016-02-02 08:16:36,2016-02-02 08:36:14,2.7,14.0,10028,10020
2016-02-18 12:54:32,2016-02-18 12:58:52,0.6,4.5,10003,10009
2016-02-15 17:16:36,2016-02-15 17:20:46,0.89,5.0,10018,10199
2016-02-25 18:30:19,2016-02-25 18:41:06,0.82,8.0,10152,10153
2016-02-13 15:30:08,2016-02-13 15:57:24,5.31,22.5,10002,10021
2016-02-11 13:20:52,2016-02-11 13:26:07,0.5,5.0,10044,10021
2016-02-09 23:06:30,2016-02-09 23:34:28,13.1,37.5,10001,11366
2016-02-23 11:08:56,2016-02-23 11:17:20,1.0,7.0,10119,10110
2016-02-09 12:10:24,2016-02-09 12:20:04,1.17,8.0,10012,10282
2016-02-04 11:33:21,2016-02-04 11:42:29,0.62,7.0,10001,10110
2016-02-22 15:48:43,2016-02-22 15:58:51,0.94,8.0,10021,10065
2016-02-14 20:48:32,2016-02-14 20:54:21,1.0,6.0,10025,10027
2016-02-05 15:20:24,2016-02-05 15:32:35,1.8,10.0,10011,10018
2016-02-05 00:15:33,2016-02-05 00:18:14,1.0,5.0,10019,10023
2016-02-24 13:32:54,2016-02-24 14:12:30,16.16,46.0,11422,11109
2016-02-25 00:02:55,2016-02-25 00:10:27,1.3,7.5,10031,10451
2016-02-29 22:14:02,2016-02-29 22:29:31,2.81,13.0,10028,10017
2016-02-04 14:51:45,2016-02-04 15:53:31,17.8,52.0,11422,10103
2016-02-15 14:37:38,2016-02-15 14:40:03,0.3,3.5,10153,10103
2016-02-18 12:31:35,2016-02-18 12:50:59,2.12,13.5,10028,10023
2016-02-11 19:06:49,2016-02-11 19:16:26,1.93,9.0,10022,10028
2016-02-19 21:05:41,2016-02-19 21:23:11,2.6,14.0,10271,11217
2016-02-11 15:29:34,2016-02-11 15:42:07,1.7,9.5,10023,10111
2016-02-06 15:53:35,2016-02-06 16:02:21,1.6,8.5,10162,10028
2016-02-11 15:44:42,2016-02-11 16:48:25,18.8,52.0,11422,10014
2016-02-27 17:18:31,2016-02-27 17:24:11,0.85,5.5,11103,11102
2016-02-20 13:09:54,2016-02-20 13:35:42,8.6,28.5,11371,10009
2016-02-18 07:23:05,2016-02-18 07:26:35,0.51,4.5,10017,10167
2016-02-05 10:32:06,2016-02-05 10:38:38,0.79,6.0,10001,10110
2016-02-11 17:31:32,2016-02-11 17:43:08,1.74,9.0,10022,10023
2016-02-20 16:37:57,2016-02-20 17:26:41,18.77,52.0,11422,10011
2016-02-15 09:23:53,2016-02-15 09:31:01,1.6,7.5,10103,10199
2016-02-04 17:00:34,2016-02-04 17:19:51,3.7,15.5,10103,10007
2016-02-26 10:06:36,2016-02-26 10:16:37,1.1,8.0,10154,10021
2016-02-06 12:21:34,2016-02-06 12:30:08,1.31,7.5,10112,10001
2016-02-15 18:02:12,2016-02-15 18:41:13,10.48,34.0,10110,11213
2016-02-09 10:58:24,2016-02-09 11:07:56,1.14,7.5,10017,10018
2016-02-02 20:35:12,2016-02-02 20:37:25,0.43,3.5,10028,10028
2016-02-20 03:44:44,2016-02-20 03:53:55,3.92,12.0,10003,10044
2016-02-24 12:36:56,2016-02-24 13:22:22,10.6,37.0,11371,10111
2016-02-07 18:34:47,2016-02-07 18:42:08,1.4,7.0,10012,10003
2016-02-20 17:41:58,2016-02-20 17:51:27,2.8,10.5,11371,11105
2016-02-20 17:38:07,2016-02-20 17:46:09,1.29,7.0,10013,10006
2016-02-21 03:31:58,2016-02-21 03:32:28,25.0,0.0,10502,10502
2016-02-11 21:27:18,2016-02-11 21:37:20,1.34,8.0,10001,10003
2016-02-29 08:08:48,2016-02-29 08:16:10,0.84,6.5,10022,10167
2016-02-24 15:15:16,2016-02-24 16:18:44,10.25,42.5,10011,11371
2016-02-23 20:17:55,2016-02-23 20:24:38,1.1,6.5,10028,10065
2016-02-22 20:39:55,2016-02-22 20:45:11,0.73,5.0,10110,10017
2016-02-01 09:25:06,2016-02-01 09:49:07,2.5,15.5,10103,10003
2016-02-07 00:48:40,2016-02-07 00:56:19,0.7,6.5,10003,10009
2016-02-07 10:39:06,2016-02-07 10:43:05,0.68,4.5,10018,10119
2016-02-18 09:40:49,2016-02-18 09:51:59,2.27,10.0,10065,10018
2016-02-26 08:16:44,2016-02-26 08:21:57,0.5,5.0,10013,10282
2016-02-11 09:15:58,2016-02-11 09:38:35,2.71,15.5,10017,10023
2016-02-20 05:53:54,2016-02-20 06:01:04,3.1,10.5,10009,10044
2016-02-12 06:37:59,2016-02-12 06:42:56,1.16,6.0,10009,10003
2016-02-03 20:58:45,2016-02-03 21:08:20,1.41,8.0,10018,10069
2016-02-02 19:38:10,2016-02-02 19:39:21,0.2,3.0,10009,10009
2016-02-10 21:11:34,2016-02-10 21:19:56,1.3,7.0,10167,10119
2016-02-29 00:48:21,2016-02-29 01:15:44,14.0,40.0,10003,10465
2016-02-19 08:20:22,2016-02-19 08:31:39,1.2,8.5,10065,10111
2016-02-09 09:15:08,2016-02-09 09:45:10,3.4,20.0,10028,10001
2016-02-21 00:25:46,2016-02-21 00:36:07,2.39,10.0,10022,10003
2016-02-17 14:22:05,2016-02-17 14:37:52,1.94,11.5,10199,10011
2016-02-21 22:14:38,2016-02-21 22:21:37,2.1,8.0,10019,10011
2016-02-21 10:28:19,2016-02-21 10:36:54,1.86,8.5,10199,10069
2016-02-08 21:58:55,2016-02-08 22:06:49,1.67,8.0,10110,10011
2016-02-18 20:17:41,2016-02-18 20:31:05,1.1,9.5,10103,10018
2016-02-21 22:12:09,2016-02-21 22:20:21,1.74,8.0,10103,10199
2016-02-20 10:35:45,2016-02-20 10:41:57,1.0,6.5,10021,10022
2016-02-28 12:36:43,2016-02-28 12:42:58,1.1,6.0,10028,10028
2016-02-06 07:47:51,2016-02-06 07:53:17,1.5,6.5,10065,10028
2016-02-11 19:08:56,2016-02-11 19:16:31,1.15,7.0,10003,10017
2016-02-13 02:08:51,2016-02-13 02:31:19,5.88,20.5,10278,10028
2016-02-17 21:47:22,2016-02-17 21:55:03,1.13,6.5,10110,10016
2016-02-17 18:44:04,2016-02-17 18:57:58,1.88,10.5,10119,10003
2016-02-01 22:43:37,2016-02-01 23:01:04,7.9,24.5,10020,10034
2016-02-17 18:18:04,2016-02-17 18:20:38,0.61,4.0,10019,10069
2016-02-21 20:39:04,2016-02-21 20:52:26,2.89,12.0,10003,10199
2016-02-21 12:01:45,2016-02-21 12:12:58,2.83,11.5,10280,10014
2016-02-11 18:23:24,2016-02-11 19:24:35,17.18,52.0,10009,11422
2016-02-19 15:36:54,2016-02-19 15:55:28,2.0,13.0,10012,10001
2016-02-16 10:24:07,2016-02-16 10:52:42,8.78,28.0,11371,10017
2016-02-10 12:25:42,2016-02-10 12:31:40,0.68,5.5,10065,10021
2016-02-12 11:24:52,2016-02-12 11:36:42,1.7,9.5,10162,10027
2016-02-21 15:13:51,2016-02-21 15:37:44,4.1,17.5,10011,10021
2016-02-18 12:17:00,2016-02-18 12:28:09,1.7,9.5,10012,10006
2016-02-05 22:44:18,2016-02-05 22:55:37,0.97,8.5,10119,10018
2016-02-12 07:05:10,2016-02-12 07:33:22,9.8,31.5,10003,11371
2016-02-28 02:28:30,2016-02-28 02:35:23,1.3,7.0,10017,10003
2016-02-25 22:38:19,2016-02-25 22:55:07,1.62,11.5,10171,10001
2016-02-09 19:31:46,2016-02-09 20:05:25,6.69,25.5,10110,11238
2016-02-07 20:21:38,2016-02-07 20:29:44,1.9,8.5,10021,10162
2016-02-29 20:32:44,2016-02-29 20:59:40,6.21,21.0,10021,10026
2016-02-23 20:36:53,2016-02-23 21:03:59,6.63,24.0,10022,11205
2016-02-14 19:13:55,2016-02-14 19:17:38,0.5,4.5,10001,10003
2016-02-10 09:34:25,2016-02-10 09:44:29,1.57,8.5,10018,10103
2016-02-25 16:44:49,2016-02-25 16:47:41,0.53,4.5,10003,10016
2016-02-20 14:44:40,2016-02-20 14:49:23,0.9,5.5,10029,10021
2016-02-19 07:14:31,2016-02-19 07:29:02,3.75,14.0,10029,10171
2016-02-25 16:53:06,2016-02-25 16:57:21,1.08,5.5,10021,10028
2016-02-26 16:58:05,2016-02-26 17:12:05,2.02,11.0,10023,10154
2016-02-20 00:22:55,2016-02-20 00:26:23,0.8,5.0,10162,10029
2016-02-02 08:19:45,2016-02-02 08:47:06,7.91,28.0,10044,10282
2016-02-28 17:58:40,2016-02-28 18:18:35,3.0,14.5,10110,10012
2016-02-16 06:29:36,2016-02-16 06:32:52,0.9,5.0,10028,10065
2016-02-08 08:21:30,2016-02-08 08:29:05,0.8,6.5,10003,10011
2016-02-28 01:21:55,2016-02-28 01:33:27,3.1,11.5,10002,10017
2016-02-02 06:53:27,2016-02-02 06:58:25,1.24,6.0,10016,10171
2016-02-14 19:43:27,2016-02-14 19:47:55,1.0,5.5,10023,10065
2016-02-24 17:57:59,2016-02-24 18:10:34,2.16,10.5,10020,10011
2016-02-23 11:59:06,2016-02-23 12:13:16,3.21,13.0,10005,10009
2016-02-26 18:59:20,2016-02-26 19:01:54,0.5,4.0,10002,10002
2016-02-06 11:19:26,2016-02-06 11:24:55,2.35,9.0,10065,10009
2016-02-26 17:30:51,2016-02-26 17:51:48,2.07,14.0,10199,10171
2016-02-11 03:37:56,2016-02-11 03:58:56,5.3,19.5,10199,11211
2016-02-25 19:55:46,2016-02-25 20:17:20,6.51,22.0,10006,10022
2016-02-11 23:59:13,2016-02-12 00:04:49,1.7,7.0,11217,11213
2016-02-16 20:54:43,2016-02-16 21:05:14,1.3,8.5,10171,10001
2016-02-16 19:02:49,2016-02-16 19:08:08,0.9,5.5,10018,10199
2016-02-29 18:59:59,2016-02-29 19:18:08,2.3,13.0,10152,10199
2016-02-27 12:48:12,2016-02-27 13:09:28,2.8,15.0,10018,10009
2016-02-15 16:16:33,2016-02-15 16:47:27,5.0,22.0,10023,10009
2016-02-02 19:41:38,2016-02-02 19:50:40,1.8,8.5,10103,10162
2016-02-21 19:30:32,2016-02-21 19:35:26,0.85,5.5,10018,10020
2016-02-28 21:55:27,2016-02-28 21:59:43,1.0,5.5,10110,10003
2016-02-03 18:13:33,2016-02-03 18:47:10,3.2,21.0,10011,10065
2016-02-19 12:33:53,2016-02-19 13:03:38,17.17,52.0,10001,11422
2016-02-17 17:58:55,2016-02-17 18:07:48,1.3,7.5,10003,10278
2016-02-21 10:33:08,2016-02-21 10:37:36,1.5,6.5,10012,10001
2016-02-13 00:22:21,2016-02-13 00:25:37,0.3,4.0,10003,10009
2016-02-06 22:54:13,2016-02-06 23:23:51,7.7,27.0,10003,11219
2016-02-21 06:56:05,2016-02-21 07:05:25,1.56,8.5,11377,11104
2016-02-09 16:45:12,2016-02-09 16:49:07,0.67,4.5,10199,10119
2016-02-29 19:07:14,2016-02-29 19:11:33,1.1,5.5,10022,10017
2016-02-26 17:57:40,2016-02-26 18:14:33,3.21,14.0,10003,11211
2016-02-21 00:53:59,2016-02-21 01:22:47,4.62,20.5,10023,10012
2016-02-15 12:26:09,2016-02-15 12:35:01,1.61,8.0,10003,10002
2016-02-25 01:46:03,2016-02-25 01:50:33,1.1,5.5,11238,11216
2016-02-14 17:43:44,2016-02-14 18:02:16,2.24,13.0,10001,10278
2016-02-25 05:21:43,2016-02-25 05:28:59,1.2,7.0,10001,10017
2016-02-01 20:48:13,2016-02-01 20:56:36,1.3,7.5,10001,10017
2016-02-08 11:08:58,2016-02-08 11:37:25,9.5,31.0,11371,10167
2016-02-29 17:42:22,2016-02-29 17:48:19,1.2,6.5,10022,10021
2016-02-19 17:05:19,2016-02-19 17:13:46,1.13,7.5,10153,10019
2016-02-14 00:47:10,2016-02-14 00:58:51,2.5,10.5,10011,10271
2016-02-29 09:44:36,2016-02-29 09:55:49,1.1,8.5,10011,10199
2016-02-18 22:23:59,2016-02-18 22:40:47,5.4,18.0,11231,10002
2016-02-29 11:11:58,2016-02-29 11:22:33,1.15,8.0,10110,10167
2016-02-04 19:13:10,2016-02-04 19:21:10,1.5,7.5,10023,10021
2016-02-26 12:49:27,2016-02-26 12:56:19,0.63,6.0,10019,10023
2016-02-19 01:10:02,2016-02-19 01:31:04,11.3,32.0,10003,11368
2016-02-23 19:18:01,2016-02-23 19:26:38,0.8,7.0,10017,10171
2016-02-18 19:02:16,2016-02-18 19:22:10,8.2,25.0,11371,10028
2016-02-23 09:49:51,2016-02-23 10:06:59,2.7,13.0,10023,10119
2016-02-18 13:00:09,2016-02-18 13:03:00,0.4,4.0,10028,10028
2016-02-24 17:57:52,2016-02-24 18:24:47,3.95,19.0,11215,11221
2016-02-12 22:51:57,2016-02-12 22:56:05,0.7,5.0,10018,10199
2016-02-25 11:45:20,2016-02-25 11:50:10,1.0,5.5,10023,10018
2016-02-05 22:41:54,2016-02-05 22:53:12,1.2,8.5,10012,10002
2016-02-05 23:15:32,2016-02-05 23:20:13,1.0,5.5,10011,10013
2016-02-19 23:20:38,2016-02-19 23:36:15,2.0,11.5,10019,10017
2016-02-23 06:23:37,2016-02-23 06:33:47,1.9,9.5,10119,10019
2016-02-12 15:21:57,2016-02-12 15:27:03,0.5,5.0,10003,10009
2016-02-01 17:02:41,2016-02-01 17:06:00,0.4,4.0,10017,10110
2016-02-27 18:44:40,2016-02-27 19:09:12,2.3,16.0,10014,10002
2016-02-13 12:55:19,2016-02-13 13:01:28,0.9,6.0,10011,10014
2016-02-20 21:50:17,2016-02-20 21:53:02,0.58,4.0,10001,10119
2016-02-26 08:30:49,2016-02-26 08:40:20,1.2,8.0,10119,10167
2016-02-20 13:48:48,2016-02-20 13:52:10,0.6,4.5,10154,10065
2016-02-26 03:49:38,2016-02-26 04:03:18,4.5,15.5,10014,11211
2016-02-18 10:02:50,2016-02-18 10:05:42,0.49,4.0,10162,10025
2016-02-28 17:58:07,2016-02-28 17:59:40,0.3,3.5,10065,10022
2016-02-10 23:27:25,2016-02-10 23:33:26,1.2,6.5,10012,10003
2016-02-26 14:58:57,2016-02-26 15:09:44,1.7,9.0,10111,10011
2016-02-16 14:20:51,2016-02-16 14:29:05,0.7,6.5,10028,10021
2016-02-22 14:57:35,2016-02-22 15:14:10,2.6,12.5,10111,10014
2016-02-19 16:49:32,2016-02-19 16:57:51,3.59,12.0,11371,11102
2016-02-11 21:23:39,2016-02-11 21:29:51,1.5,7.0,10018,10023
2016-02-07 14:18:02,2016-02-07 14:27:23,1.42,8.0,10021,10153
2016-02-20 23:41:25,2016-02-20 23:49:51,1.32,7.5,10017,10003
2016-02-23 21:06:59,2016-02-23 21:24:27,3.5,15.5,10003,11217
2016-02-27 22:39:09,2016-02-27 23:05:28,5.25,20.0,10026,10014
2016-02-24 06:15:46,2016-02-24 06:24:00,1.7,8.0,10069,10112
2016-02-12 13:15:35,2016-02-12 13:33:33,1.33,11.5,10167,10153
2016-02-18 14:13:53,2016-02-18 14:22:38,1.0,7.0,10171,10110
2016-02-17 18:35:37,2016-02-17 18:40:11,0.5,5.0,10103,10022
2016-02-11 00:48:26,2016-02-11 01:00:39,3.3,12.5,10013,10018
2016-02-18 11:59:54,2016-02-18 12:16:22,2.2,12.5,10013,10001
2016-02-01 20:25:00,2016-02-01 20:34:35,1.0,7.5,10014,10012
2016-02-08 17:09:27,2016-02-08 17:11:56,0.7,4.0,10017,10001
2016-02-26 00:26:54,2016-02-26 00:29:37,0.37,4.0,10012,10011
2016-02-23 19:51:14,2016-02-23 19:59:39,1.0,7.0,10011,10001
2016-02-18 16:09:17,2016-02-18 16:20:59,1.4,9.0,10171,10019
2016-02-08 12:46:01,2016-02-08 12:54:27,1.52,7.5,10019,10065
2016-02-10 00:20:48,2016-02-10 00:28:53,2.6,10.0,10022,10002
2016-02-22 15:18:17,2016-02-22 15:24:52,0.9,6.0,10110,10103
2016-02-08 18:59:53,2016-02-08 19:11:10,3.0,11.0,10199,10023
2016-02-28 18:49:03,2016-02-28 18:56:21,1.66,7.5,10014,10282
2016-02-23 06:41:04,2016-02-23 06:44:49,0.67,5.0,10065,10022
2016-02-27 22:44:24,2016-02-27 23:10:19,6.34,23.5,10014,10028
2016-02-13 09:14:14,2016-02-13 09:26:51,2.12,11.0,10009,10167
2016-02-29 18:38:27,2016-02-29 18:55:09,4.1,15.0,10119,11201
2016-02-10 11:30:14,2016-02-10 11:35:02,1.0,5.5,10023,10162
2016-02-13 11:35:06,2016-02-13 11:43:36,0.64,7.0,10110,10018
2016-02-20 10:38:01,2016-02-20 10:47:59,2.0,9.5,10020,10021
2016-02-07 01:55:30,2016-02-07 02:15:09,9.67,28.5,10028,11217
2016-02-04 22:29:56,2016-02-04 22:31:09,0.3,3.0,10069,10069
2016-02-12 17:41:50,2016-02-12 17:47:01,0.7,5.5,10030,10027
2016-02-08 15:17:03,2016-02-08 15:25:10,1.01,7.0,10028,10021
2016-02-29 11:08:20,2016-02-29 11:12:11,0.57,4.5,10003,10003
2016-02-18 03:05:49,2016-02-18 03:11:32,1.1,6.0,11237,11206
2016-02-13 14:49:26,2016-02-13 14:57:09,1.5,8.0,10021,10022
2016-02-09 18:39:10,2016-02-09 18:45:20,1.43,7.0,10282,10005
2016-02-24 17:09:17,2016-02-24 17:24:13,2.48,12.0,10199,10012
2016-02-06 23:18:10,2016-02-06 23:35:18,3.51,45.0,10013,7302
2016-02-04 16:25:03,2016-02-04 16:29:17,0.56,4.5,10014,10014
2016-02-29 04:49:48,2016-02-29 05:20:10,17.95,52.0,10020,11422
2016-02-06 20:34:03,2016-02-06 20:36:29,0.3,3.5,10012,10011
2016-02-13 12:42:08,2016-02-13 13:02:00,2.3,13.5,10199,10153
2016-02-27 12:01:07,2016-02-27 12:04:16,0.7,4.5,10110,10167
2016-02-16 22:31:32,2016-02-16 22:52:04,4.74,18.0,10003,10028
2016-02-04 00:22:10,2016-02-04 00:49:22,2.2,17.5,10001,10001
2016-02-09 19:47:32,2016-02-09 19:56:57,1.27,8.0,10001,10009
2016-02-01 07:42:11,2016-02-01 07:51:59,1.4,8.0,10199,10009
2016-02-09 21:12:53,2016-02-09 21:42:53,10.8,34.0,10002,10032
2016-02-04 14:27:07,2016-02-04 14:38:19,1.8,9.5,10065,10028
2016-02-25 11:19:45,2016-02-25 11:36:44,1.87,12.0,10012,10001
2016-02-24 22:12:18,2016-02-24 22:18:34,1.17,7.0,10013,10007
2016-02-22 12:21:31,2016-02-22 12:29:28,1.1,6.5,10199,10119
2016-02-13 13:19:11,2016-02-13 13:30:48,2.57,11.0,10003,10022
2016-02-13 11:02:22,2016-02-13 11:14:39,1.5,9.5,10011,10011
2016-02-12 09:54:15,2016-02-12 10:03:18,0.4,7.0,10199,10199
2016-02-05 10:59:50,2016-02-05 11:10:52,1.96,9.5,10028,10023
2016-02-08 20:15:40,2016-02-08 20:31:06,2.5,12.0,10111,10012
2016-02-25 07:10:39,2016-02-25 07:15:35,1.1,5.5,11217,11205
2016-02-13 21:47:21,2016-02-13 21:59:11,1.53,9.0,10011,10016
2016-02-19 11:38:40,2016-02-19 11:47:10,1.28,7.5,10162,10021
2016-02-20 10:39:06,2016-02-20 10:48:32,1.5,8.5,10022,10018
2016-02-17 08:52:20,2016-02-17 09:01:01,1.3,7.5,10065,10044
2016-02-12 16:23:08,2016-02-12 16:27:08,0.8,5.0,10001,10011
2016-02-08 12:20:14,2016-02-08 12:30:56,2.3,10.0,10025,10028
2016-02-12 15:08:32,2016-02-12 15:14:50,0.6,6.0,10022,10171
2016-02-22 11:22:46,2016-02-22 11:45:42,10.1,30.5,10003,11371
2016-02-08 08:50:57,2016-02-08 08:58:33,0.5,6.0,10028,10028
2016-02-22 21:40:56,2016-02-22 21:44:47,1.07,5.5,10011,10199
2016-02-20 12:17:29,2016-02-20 12:24:58,1.0,7.0,10001,10014
2016-02-12 00:50:24,2016-02-12 01:06:29,3.7,14.5,10001,10028
2016-02-18 10:09:03,2016-02-18 10:24:36,1.3,10.5,10119,10111
2016-02-15 22:11:22,2016-02-15 22:13:28,0.65,4.0,10009,10003
2016-02-09 18:13:59,2016-02-09 18:25:50,1.3,9.0,10020,10001
2016-02-13 22:26:13,2016-02-13 22:36:10,1.0,7.5,10012,10011
2016-02-26 21:29:29,2016-02-26 21:34:33,1.14,6.0,10153,10021
2016-02-17 17:10:59,2016-02-17 17:28:36,1.37,11.5,10017,10022
2016-02-24 20:28:53,2016-02-24 20:35:30,1.3,7.0,10009,10009
2016-02-16 15:28:21,2016-02-16 15:42:23,1.34,10.0,10110,10020
2016-02-13 22:10:11,2016-02-13 22:40:44,4.47,21.5,10011,10065
2016-02-14 17:27:29,2016-02-14 17:39:27,2.1,10.5,10019,10028
2016-02-26 15:46:57,2016-02-26 17:03:50,17.86,52.0,10011,11422
2016-02-08 19:38:11,2016-02-08 19:48:50,2.1,9.5,10020,10162
2016-02-26 07:49:03,2016-02-26 08:05:31,1.99,12.0,10029,10162
2016-02-06 23:32:07,2016-02-06 23:41:27,1.49,8.0,10011,10119
2016-02-03 21:27:50,2016-02-03 21:45:39,3.24,14.0,10018,10002
2016-02-22 17:55:40,2016-02-22 18:00:32,0.44,4.5,10111,10020
2016-02-20 11:04:55,2016-02-20 11:13:02,1.36,7.5,10017,10065
2016-02-08 13:46:47,2016-02-08 14:11:16,11.86,35.0,11371,11426
2016-02-13 01:25:54,2016-02-13 01:30:33,1.0,5.5,11231,11231
2016-02-21 18:33:11,2016-02-21 19:44:18,13.37,54.0,10001,7304
2016-02-06 00:29:30,2016-02-06 00:56:28,7.22,26.0,10007,10025
2016-02-20 23:43:52,2016-02-21 00:10:18,6.12,23.0,10029,10119
2016-02-23 20:17:49,2016-02-23 20:21:25,0.39,4.5,10003,10003
2016-02-28 18:54:40,2016-02-28 19:01:46,1.08,6.5,10119,10016
2016-02-26 16:30:16,2016-02-26 16:40:43,1.7,9.0,10011,10110
2016-02-07 03:58:33,2016-02-07 04:04:00,1.04,6.0,10002,10009
2016-02-23 18:24:40,2016-02-23 18:27:03,0.3,3.5,10028,10028
2016-02-04 21:27:22,2016-02-04 21:46:49,7.0,23.0,10014,10030
2016-02-02 10:28:03,2016-02-02 10:33:35,1.3,6.0,10103,10069
2016-02-28 01:28:35,2016-02-28 01:35:40,1.6,8.0,10023,10028
2016-02-02 02:22:06,2016-02-02 02:30:38,1.7,8.0,10018,10110
2016-02-16 17:24:36,2016-02-16 18:03:37,3.09,23.5,10012,10001
2016-02-10 22:54:38,2016-02-10 23:01:21,1.4,7.0,10110,10001
2016-02-06 15:48:53,2016-02-06 15:56:36,1.77,8.0,10014,10018
2016-02-04 20:08:11,2016-02-04 20:15:00,1.1,6.5,10009,10003
2016-02-12 20:55:23,2016-02-12 21:02:05,0.87,6.0,10110,10017
2016-02-16 18:33:46,2016-02-16 18:49:00,1.2,10.5,10011,10018
2016-02-21 12:06:12,2016-02-21 12:21:52,2.08,11.0,10119,10022
2016-02-13 00:26:19,2016-02-13 00:39:45,3.25,12.5,10002,11217
2016-02-24 12:37:07,2016-02-24 12:58:43,2.28,14.5,10019,10110
2016-02-13 22:28:27,2016-02-13 22:31:40,0.3,4.0,10014,10011
2016-02-03 14:13:44,2016-02-03 14:26:01,3.42,13.0,10002,10271
2016-02-15 12:57:59,2016-02-15 13:01:40,0.4,4.5,10162,10025
2016-02-25 12:54:31,2016-02-25 13:27:20,4.1,21.5,10271,10171
2016-02-02 06:04:07,2016-02-02 06:19:16,4.4,15.0,10271,10020
2016-02-25 19:31:12,2016-02-25 19:48:39,2.46,13.0,10020,10044
2016-02-20 04:04:34,2016-02-20 04:14:44,2.8,10.5,10011,10103
2016-02-18 13:37:27,2016-02-18 13:41:10,0.47,4.5,10021,10021
2016-02-12 10:15:42,2016-02-12 10:43:46,9.26,29.5,11371,10017
